Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly) 
 07/17  23:00:00,0.826025536147,0.4804548476,0.0,0.0,0.0,0.0,0.0,0.254901084073,0.05281263592,0.147046288352,0.355917527803,0.455937893096
 07/17  24:00:00,0.568273155108,0.335177753574,0.0,0.0,0.0,0.0,0.0,0.13299183107,0.0275544175015,0.0979808984401,0.294398008096,0.314898497829
 07/18  01:00:00,0.466964977196,0.265890110382,0.0,0.0,0.0,0.0,0.0,0.0803492756978,0.0166474611677,0.0835572224677,0.271063017863,0.247218257614
 07/18  02:00:00,0.418534769234,0.24745743158,0.0,0.0,0.0,0.0,0.0,0.0526426104036,0.0109069563338,0.0717169442605,0.267920258236,0.229002064062
 07/18  03:00:00,0.407273991253,0.255209370857,0.0,0.0,0.0,0.0,0.0,0.0526426104036,0.0109069563338,0.0642274778329,0.264148946683,0.237013785638
 07/18  04:00:00,0.406669085469,0.309970225389,0.0,0.0,0.0,0.0,0.0,0.0526426104036,0.0109069563338,0.0736008338661,0.254170684866,0.292461980838
 07/18  05:00:00,0.451336697659,0.54417288259,0.0,0.0,0.0,0.0,0.0,0.0554132755573,0.0114810068172,0.0854603589124,0.283634056373,0.524635088824
 07/18  06:00:00,0.572543007728,0.980678731745,0.0,0.0,0.0,0.0,0.0,0.0775785967864,0.0160734078338,0.135831742961,0.327711260147,0.958104732356
 07/18  07:00:00,0.741721171431,1.10055281191,0.0,0.0,0.0,0.0,0.0,0.127450542036,0.0264063108338,0.209298551845,0.348217766716,1.07656624627
 07/18  08:00:00,0.696713785012,1.06515638832,0.0,0.0,0.0,0.0,0.0,0.0969732115886,0.0200917669184,0.269902798408,0.294398008096,1.04487713257
 07/18  09:00:00,0.660308595486,0.965112715646,0.0,0.0,0.0,0.0,0.0,0.0526426104036,0.0109069563338,0.330854517454,0.250556511294,0.947853429131
 07/18  10:00:00,0.672081855001,0.850097677264,0.0,0.0,0.0,0.0,0.0,0.0443306218216,0.00918480488369,0.3467692427,0.256449185596,0.832432480907
 07/18  11:00:00,0.686460272897,0.747973741584,0.0,0.0,0.0,0.0,0.0,0.0443306218216,0.00918480488369,0.361069091606,0.256527754586,0.730303133095
 07/18  12:00:00,0.671596987709,0.667036177689,0.0,0.0,0.0,0.0,0.0,0.0443306218216,0.00918480488369,0.350527100905,0.252206460099,0.649663236418
 07/18  13:00:00,0.649236214764,0.618294077517,0.0,0.0,0.0,0.0,0.0,0.0443306218216,0.00918480488369,0.319445169994,0.260927618065,0.600320389679
 07/18  14:00:00,0.639114791945,0.570054913013,0.0,0.0,0.0,0.0,0.0,0.0443306218216,0.00918480488369,0.294631345917,0.275620019323,0.551069156633
 07/18  15:00:00,0.661349142059,0.574631299692,0.0,0.0,0.0,0.0,0.0,0.0443306218216,0.00918480488369,0.301544742847,0.290940972506,0.554590177722
 07/18  16:00:00,0.759800451846,0.631987853567,0.0,0.0,0.0,0.0,0.0,0.0471012869752,0.00975885536707,0.343460130304,0.3441321792,0.608282718749
 07/18  17:00:00,0.920630412584,0.752491187183,0.0,0.0,0.0,0.0,0.0,0.0554132755573,0.0114810068172,0.420322530775,0.418065599435,0.72369323687
 07/18  18:00:00,0.989425894734,0.864381391276,0.0,0.0,0.0,0.0,0.0,0.0886612436432,0.0183696069169,0.383153984987,0.453893059187,0.833115509119
 07/18  19:00:00,1.00316610563,0.883053279763,0.0,0.0,0.0,0.0,0.0,0.169010519341,0.0350170680846,0.315283626754,0.468506891454,0.850780741196
 07/18  20:00:00,1.15001143096,0.818887363793,0.0,0.0,0.0,0.0,0.0,0.304773029323,0.06314553892,0.282131328171,0.484613534545,0.785505338323
 07/18  21:00:00,1.2876789023,0.739147371394,0.0,0.0,0.0,0.0,0.0,0.440535539305,0.0912740097553,0.267221753354,0.473299599886,0.706544692822
 07/18  22:00:00,1.08638915918,0.60990966118,0.0,0.0,0.0,0.0,0.0,0.368498300341,0.0763486943369,0.216614016064,0.409580148441,0.581696221041
 07/18  23:00:00,0.826025536147,0.472085937496,0.0,0.0,0.0,0.0,0.0,0.254901084073,0.05281263592,0.147046288352,0.355917527803,0.447568982992
 07/18  24:00:00,0.568273155108,0.325867961941,0.0,0.0,0.0,0.0,0.0,0.13299183107,0.0275544175015,0.0979808984401,0.294398008096,0.305588706195
 07/19  01:00:00,0.466964977196,0.261686355803,0.0,0.0,0.0,0.0,0.0,0.0803492756978,0.0166474611677,0.0835572224677,0.271063017863,0.243014503036
 07/19  02:00:00,0.418534769234,0.247004998095,0.0,0.0,0.0,0.0,0.0,0.0526426104036,0.0109069563338,0.0717169442605,0.267920258236,0.228549630577
 07/19  03:00:00,0.407273991253,0.25518992038,0.0,0.0,0.0,0.0,0.0,0.0526426104036,0.0109069563338,0.0642274778329,0.264148946683,0.236994335161
 07/19  04:00:00,0.406669085469,0.31030629868,0.0,0.0,0.0,0.0,0.0,0.0526426104036,0.0109069563338,0.0736008338661,0.254170684866,0.292798054128
 07/19  05:00:00,0.451336697659,0.544187101591,0.0,0.0,0.0,0.0,0.0,0.0554132755573,0.0114810068172,0.0854603589124,0.283634056373,0.524649307825
 07/19  06:00:00,0.572543007728,0.98123708705,0.0,0.0,0.0,0.0,0.0,0.0775785967864,0.0160734078338,0.135831742961,0.327711260147,0.95866308766
 07/19  07:00:00,0.741721171431,1.1040148971,0.0,0.0,0.0,0.0,0.0,0.127450542036,0.0264063108338,0.209298551845,0.348217766716,1.08002833146
 07/19  08:00:00,0.696713785012,1.06998945213,0.0,0.0,0.0,0.0,0.0,0.0969732115886,0.0200917669184,0.269902798408,0.294398008096,1.04971019639
 07/19  09:00:00,0.660308595486,0.96953840975,0.0,0.0,0.0,0.0,0.0,0.0526426104036,0.0109069563338,0.330854517454,0.250556511294,0.952279123235
 07/19  10:00:00,0.672081855001,0.853556463531,0.0,0.0,0.0,0.0,0.0,0.0443306218216,0.00918480488369,0.3467692427,0.256449185596,0.835891267173
 07/19  11:00:00,0.686460272897,0.750943345812,0.0,0.0,0.0,0.0,0.0,0.0443306218216,0.00918480488369,0.361069091606,0.256527754586,0.733272737323
 07/19  12:00:00,0.671596987709,0.669852396209,0.0,0.0,0.0,0.0,0.0,0.0443306218216,0.00918480488369,0.350527100905,0.252206460099,0.652479454938
 07/19  13:00:00,0.649236214764,0.621015019188,0.0,0.0,0.0,0.0,0.0,0.0443306218216,0.00918480488369,0.319445169994,0.260927618065,0.60304133135
 07/19  14:00:00,0.639114791945,0.572411449154,0.0,0.0,0.0,0.0,0.0,0.0443306218216,0.00918480488369,0.294631345917,0.275620019323,0.553425692774
 07/19  15:00:00,0.661349142059,0.57664300267,0.0,0.0,0.0,0.0,0.0,0.0443306218216,0.00918480488369,0.301544742847,0.290940972506,0.556601880699
 07/19  16:00:00,0.759800451846,0.633637949923,0.0,0.0,0.0,0.0,0.0,0.0471012869752,0.00975885536707,0.343460130304,0.3441321792,0.609932815105
 07/19  17:00:00,0.920630412584,0.753490923078,0.0,0.0,0.0,0.0,0.0,0.0554132755573,0.0114810068172,0.420322530775,0.418065599435,0.724692972766
 07/19  18:00:00,0.989425894734,0.865019192219,0.0,0.0,0.0,0.0,0.0,0.0886612436432,0.0183696069169,0.383153984987,0.453893059187,0.833753310063
 07/19  19:00:00,1.00316610563,0.883412198982,0.0,0.0,0.0,0.0,0.0,0.169010519341,0.0350170680846,0.315283626754,0.468506891454,0.851139660415
 07/19  20:00:00,1.15001143096,0.821268313714,0.0,0.0,0.0,0.0,0.0,0.304773029323,0.06314553892,0.282131328171,0.484613534545,0.787886288244
 07/19  21:00:00,1.2876789023,0.746237336929,0.0,0.0,0.0,0.0,0.0,0.440535539305,0.0912740097553,0.267221753354,0.473299599886,0.713634658357
 07/19  22:00:00,1.08638915918,0.620200064919,0.0,0.0,0.0,0.0,0.0,0.368498300341,0.0763486943369,0.216614016064,0.409580148441,0.59198662478
 07/19  23:00:00,0.826025536147,0.484029364132,0.0,0.0,0.0,0.0,0.0,0.254901084073,0.05281263592,0.147046288352,0.355917527803,0.459512409628
 07/19  24:00:00,0.568273155108,0.332782277472,0.0,0.0,0.0,0.0,0.0,0.13299183107,0.0275544175015,0.0979808984401,0.294398008096,0.312503021726
 07/20  01:00:00,0.466964977196,0.2646309613,0.0,0.0,0.0,0.0,0.0,0.0803492756978,0.0166474611677,0.0835572224677,0.271063017863,0.245959108532
 07/20  02:00:00,0.418534769234,0.249600823442,0.0,0.0,0.0,0.0,0.0,0.0526426104036,0.0109069563338,0.0717169442605,0.267920258236,0.231145455924
 07/20  03:00:00,0.407273991253,0.257421566649,0.0,0.0,0.0,0.0,0.0,0.0526426104036,0.0109069563338,0.0642274778329,0.264148946683,0.23922598143
 07/20  04:00:00,0.406669085469,0.312307758456,0.0,0.0,0.0,0.0,0.0,0.0526426104036,0.0109069563338,0.0736008338661,0.254170684866,0.294799513904
 07/20  05:00:00,0.451336697659,0.546310502959,0.0,0.0,0.0,0.0,0.0,0.0554132755573,0.0114810068172,0.0854603589124,0.283634056373,0.526772709193
 07/20  06:00:00,0.572543007728,0.982612800733,0.0,0.0,0.0,0.0,0.0,0.0775785967864,0.0160734078338,0.135831742961,0.327711260147,0.960038801343
 07/20  07:00:00,0.741721171431,1.10188284226,0.0,0.0,0.0,0.0,0.0,0.127450542036,0.0264063108338,0.209298551845,0.348217766716,1.07789627662
 07/20  08:00:00,0.696713785012,1.06682883964,0.0,0.0,0.0,0.0,0.0,0.0969732115886,0.0200917669184,0.269902798408,0.294398008096,1.0465495839
 07/20  09:00:00,0.660308595486,0.967317728099,0.0,0.0,0.0,0.0,0.0,0.0526426104036,0.0109069563338,0.330854517454,0.250556511294,0.950058441584
 07/20  10:00:00,0.672081855001,0.853414906531,0.0,0.0,0.0,0.0,0.0,0.0443306218216,0.00918480488369,0.3467692427,0.256449185596,0.835749710174
 07/20  11:00:00,0.686460272897,0.750870422527,0.0,0.0,0.0,0.0,0.0,0.0443306218216,0.00918480488369,0.361069091606,0.256527754586,0.733199814038
 07/20  12:00:00,0.671596987709,0.669719922596,0.0,0.0,0.0,0.0,0.0,0.0443306218216,0.00918480488369,0.350527100905,0.252206460099,0.652346981326
 07/20  13:00:00,0.649236214764,0.621016449546,0.0,0.0,0.0,0.0,0.0,0.0443306218216,0.00918480488369,0.319445169994,0.260927618065,0.603042761708
 07/20  14:00:00,0.639114791945,0.573824699566,0.0,0.0,0.0,0.0,0.0,0.0443306218216,0.00918480488369,0.294631345917,0.275620019323,0.554838943187
 07/20  15:00:00,0.661349142059,0.579209312485,0.0,0.0,0.0,0.0,0.0,0.0443306218216,0.00918480488369,0.301544742847,0.290940972506,0.559168190515
 07/20  16:00:00,0.759800451846,0.634203072291,0.0,0.0,0.0,0.0,0.0,0.0471012869752,0.00975885536707,0.343460130304,0.3441321792,0.610497937473
 07/20  17:00:00,0.920630412584,0.757310928536,0.0,0.0,0.0,0.0,0.0,0.0554132755573,0.0114810068172,0.420322530775,0.418065599435,0.728512978223
 07/20  18:00:00,0.989425894734,0.86902101026,0.0,0.0,0.0,0.0,0.0,0.0886612436432,0.0183696069169,0.383153984987,0.453893059187,0.837755128103
 07/20  19:00:00,1.00316610563,0.888372170209,0.0,0.0,0.0,0.0,0.0,0.169010519341,0.0350170680846,0.315283626754,0.468506891454,0.856099631642
 07/20  20:00:00,1.15001143096,0.824902684886,0.0,0.0,0.0,0.0,0.0,0.304773029323,0.06314553892,0.282131328171,0.484613534545,0.791520659416
 07/20  21:00:00,1.2876789023,0.74565098374,0.0,0.0,0.0,0.0,0.0,0.440535539305,0.0912740097553,0.267221753354,0.473299599886,0.713048305168
 07/20  22:00:00,1.08638915918,0.616873315127,0.0,0.0,0.0,0.0,0.0,0.368498300341,0.0763486943369,0.216614016064,0.409580148441,0.588659874988
 07/20  23:00:00,0.826025536147,0.479061791321,0.0,0.0,0.0,0.0,0.0,0.254901084073,0.05281263592,0.147046288352,0.355917527803,0.454544836817
 07/20  24:00:00,0.568273155108,0.331800373756,0.0,0.0,0.0,0.0,0.0,0.13299183107,0.0275544175015,0.0979808984401,0.294398008096,0.311521118011
 07/21  01:00:00,0.466964977196,0.266769431062,0.0,0.0,0.0,0.0,0.0,0.0803492756978,0.0166474611677,0.0835572224677,0.271063017863,0.248097578294
 07/21  02:00:00,0.418534769234,0.251164019042,0.0,0.0,0.0,0.0,0.0,0.0526426104036,0.0109069563338,0.0717169442605,0.267920258236,0.232708651524
 07/21  03:00:00,0.407273991253,0.260030683836,0.0,0.0,0.0,0.0,0.0,0.0526426104036,0.0109069563338,0.0642274778329,0.264148946683,0.241835098617
 07/21  04:00:00,0.406669085469,0.312839064114,0.0,0.0,0.0,0.0,0.0,0.0526426104036,0.0109069563338,0.0736008338661,0.254170684866,0.295330819563
 07/21  05:00:00,0.451336697659,0.548214059688,0.0,0.0,0.0,0.0,0.0,0.0554132755573,0.0114810068172,0.0854603589124,0.283634056373,0.528676265922
 07/21  06:00:00,0.572543007728,0.987109599097,0.0,0.0,0.0,0.0,0.0,0.0775785967864,0.0160734078338,0.135831742961,0.327711260147,0.964535599708
 07/21  07:00:00,0.741721171431,1.10870146104,0.0,0.0,0.0,0.0,0.0,0.127450542036,0.0264063108338,0.209298551845,0.348217766716,1.0847148954
 07/21  08:00:00,0.696713785012,1.07416489766,0.0,0.0,0.0,0.0,0.0,0.0969732115886,0.0200917669184,0.269902798408,0.294398008096,1.05388564192
 07/21  09:00:00,0.660308595486,0.975822229963,0.0,0.0,0.0,0.0,0.0,0.0526426104036,0.0109069563338,0.330854517454,0.250556511294,0.958562943448
 07/21  10:00:00,0.672081855001,0.863652625544,0.0,0.0,0.0,0.0,0.0,0.0443306218216,0.00918480488369,0.3467692427,0.256449185596,0.845987429187
 07/21  11:00:00,0.686460272897,0.762450422704,0.0,0.0,0.0,0.0,0.0,0.0443306218216,0.00918480488369,0.361069091606,0.256527754586,0.744779814215
 07/21  12:00:00,0.671596987709,0.681933618388,0.0,0.0,0.0,0.0,0.0,0.0443306218216,0.00918480488369,0.350527100905,0.252206460099,0.664560677117
 07/21  13:00:00,0.649236214764,0.63143698698,0.0,0.0,0.0,0.0,0.0,0.0443306218216,0.00918480488369,0.319445169994,0.260927618065,0.613463299142
 07/21  14:00:00,0.639114791945,0.583999578747,0.0,0.0,0.0,0.0,0.0,0.0443306218216,0.00918480488369,0.294631345917,0.275620019323,0.565013822367
 07/21  15:00:00,0.661349142059,0.588681932427,0.0,0.0,0.0,0.0,0.0,0.0443306218216,0.00918480488369,0.301544742847,0.290940972506,0.568640810456
 07/21  16:00:00,0.759800451846,0.646037878025,0.0,0.0,0.0,0.0,0.0,0.0471012869752,0.00975885536707,0.343460130304,0.3441321792,0.622332743207
 07/21  17:00:00,0.920630412584,0.769981580363,0.0,0.0,0.0,0.0,0.0,0.0554132755573,0.0114810068172,0.420322530775,0.418065599435,0.741183630051
 07/21  18:00:00,0.989425894734,0.884785811207,0.0,0.0,0.0,0.0,0.0,0.0886612436432,0.0183696069169,0.383153984987,0.453893059187,0.853519929051
 07/21  19:00:00,1.00316610563,0.907093804251,0.0,0.0,0.0,0.0,0.0,0.169010519341,0.0350170680846,0.315283626754,0.468506891454,0.874821265685
 07/21  20:00:00,1.15001143096,0.84416961942,0.0,0.0,0.0,0.0,0.0,0.304773029323,0.06314553892,0.282131328171,0.484613534545,0.81078759395
 07/21  21:00:00,1.2876789023,0.764516078881,0.0,0.0,0.0,0.0,0.0,0.440535539305,0.0912740097553,0.267221753354,0.473299599886,0.731913400309
 07/21  22:00:00,1.08638915918,0.635360131522,0.0,0.0,0.0,0.0,0.0,0.368498300341,0.0763486943369,0.216614016064,0.409580148441,0.607146691383
 07/21  23:00:00,0.826025536147,0.493174199405,0.0,0.0,0.0,0.0,0.0,0.254901084073,0.05281263592,0.147046288352,0.355917527803,0.468657244901
 07/21  24:00:00,0.568273155108,0.343663048049,0.0,0.0,0.0,0.0,0.0,0.13299183107,0.0275544175015,0.0979808984401,0.294398008096,0.323383792304
 07/22  01:00:00,0.470912001272,0.285392021715,0.0,0.0,0.0,0.0,0.0,0.0803492756978,0.0166474611677,0.0875042465431,0.271063017863,0.266720168948
 07/22  02:00:00,0.421146007661,0.267221241981,0.0,0.0,0.0,0.0,0.0,0.0526426104036,0.0109069563338,0.0743281826877,0.267920258236,0.248765874463
 07/22  03:00:00,0.408639395425,0.274570121235,0.0,0.0,0.0,0.0,0.0,0.0526426104036,0.0109069563338,0.0655928820049,0.264148946683,0.256374536016
 07/22  04:00:00,0.409340241085,0.335137407528,0.0,0.0,0.0,0.0,0.0,0.0526426104036,0.0109069563338,0.0762719894816,0.254170684866,0.317629162976
 07/22  05:00:00,0.45543339026,0.589557256435,0.0,0.0,0.0,0.0,0.0,0.0554132755573,0.0114810068172,0.0895570515125,0.283634056373,0.57001946267
 07/22  06:00:00,0.583168519946,1.06580501947,0.0,0.0,0.0,0.0,0.0,0.0775785967864,0.0160734078338,0.146457255179,0.327711260147,1.04323102008
 07/22  07:00:00,0.76288253335,1.20016482116,0.0,0.0,0.0,0.0,0.0,0.127450542036,0.0264063108338,0.230459913765,0.348217766716,1.17617825551
 07/22  08:00:00,0.729151085904,1.16846967976,0.0,0.0,0.0,0.0,0.0,0.0969732115886,0.0200917669184,0.3023400993,0.294398008096,1.14819042402
 07/22  09:00:00,0.705339653952,1.06199516239,0.0,0.0,0.0,0.0,0.0,0.0526426104036,0.0109069563338,0.37588557592,0.250556511294,1.04473587588
 07/22  10:00:00,0.722998084291,0.937270353634,0.0,0.0,0.0,0.0,0.0,0.0443306218216,0.00918480488369,0.39768547199,0.256449185596,0.919605157276
 07/22  11:00:00,0.738949032416,0.822365915624,0.0,0.0,0.0,0.0,0.0,0.0443306218216,0.00918480488369,0.413557851125,0.256527754586,0.804695307135
 07/22  12:00:00,0.7194074938,0.733679957169,0.0,0.0,0.0,0.0,0.0,0.0443306218216,0.00918480488369,0.398337606996,0.252206460099,0.716307015899
 07/22  13:00:00,0.692824247278,0.678942632884,0.0,0.0,0.0,0.0,0.0,0.0443306218216,0.00918480488369,0.363033202508,0.260927618065,0.660968945046
 07/22  14:00:00,0.67824036412,0.627046308084,0.0,0.0,0.0,0.0,0.0,0.0443306218216,0.00918480488369,0.333756918092,0.275620019323,0.608060551704
 07/22  15:00:00,0.698408114914,0.631527697549,0.0,0.0,0.0,0.0,0.0,0.0443306218216,0.00918480488369,0.338603715702,0.290940972506,0.611486575579
 07/22  16:00:00,0.795718371094,0.698544965567,0.0,0.0,0.0,0.0,0.0,0.0471012869752,0.00975885536707,0.379378049552,0.3441321792,0.674839830748
 07/22  17:00:00,0.955982342799,0.83032818502,0.0,0.0,0.0,0.0,0.0,0.0554132755573,0.0114810068172,0.45567446099,0.418065599435,0.801530234707
 07/22  18:00:00,1.02373621027,0.958709748849,0.0,0.0,0.0,0.0,0.0,0.0886612436432,0.0183696069169,0.417464300526,0.453893059187,0.927443866692
 07/22  19:00:00,1.03741085983,0.98547550485,0.0,0.0,0.0,0.0,0.0,0.169010519341,0.0350170680846,0.349528380947,0.468506891454,0.953202966283
 07/22  20:00:00,1.18486680129,0.91686655494,0.0,0.0,0.0,0.0,0.0,0.304773029323,0.06314553892,0.316986698499,0.484613534545,0.88348452947
 07/22  21:00:00,1.32328575977,0.823503019118,0.0,0.0,0.0,0.0,0.0,0.440535539305,0.0912740097553,0.302828610822,0.473299599886,0.790900340546
 07/22  22:00:00,1.11468237111,0.679277941829,0.0,0.0,0.0,0.0,0.0,0.368498300341,0.0763486943369,0.244907227988,0.409580148441,0.65106450169
 07/22  23:00:00,0.841560381483,0.52059273377,0.0,0.0,0.0,0.0,0.0,0.254901084073,0.05281263592,0.162581133687,0.355917527803,0.496075779267
 07/22  24:00:00,0.574846838185,0.352698001001,0.0,0.0,0.0,0.0,0.0,0.13299183107,0.0275544175015,0.104554581517,0.294398008096,0.332418745256
 07/23  01:00:00,0.470912001272,0.281895642164,0.0,0.0,0.0,0.0,0.0,0.0803492756978,0.0166474611677,0.0875042465431,0.271063017863,0.263223789396
 07/23  02:00:00,0.421146007661,0.264998007176,0.0,0.0,0.0,0.0,0.0,0.0526426104036,0.0109069563338,0.0743281826877,0.267920258236,0.246542639658
 07/23  03:00:00,0.408639395425,0.272485773369,0.0,0.0,0.0,0.0,0.0,0.0526426104036,0.0109069563338,0.0655928820049,0.264148946683,0.25429018815
 07/23  04:00:00,0.409340241085,0.333824792438,0.0,0.0,0.0,0.0,0.0,0.0526426104036,0.0109069563338,0.0762719894816,0.254170684866,0.316316547886
 07/23  05:00:00,0.45543339026,0.58839632529,0.0,0.0,0.0,0.0,0.0,0.0554132755573,0.0114810068172,0.0895570515125,0.283634056373,0.568858531524
 07/23  06:00:00,0.583168519946,1.06501137946,0.0,0.0,0.0,0.0,0.0,0.0775785967864,0.0160734078338,0.146457255179,0.327711260147,1.04243738007
 07/23  07:00:00,0.76288253335,1.19921378892,0.0,0.0,0.0,0.0,0.0,0.127450542036,0.0264063108338,0.230459913765,0.348217766716,1.17522722328
 07/23  08:00:00,0.729151085904,1.16793121474,0.0,0.0,0.0,0.0,0.0,0.0969732115886,0.0200917669184,0.3023400993,0.294398008096,1.147651959
 07/23  09:00:00,0.705339653952,1.06119533334,0.0,0.0,0.0,0.0,0.0,0.0526426104036,0.0109069563338,0.37588557592,0.250556511294,1.04393604683
 07/23  10:00:00,0.722998084291,0.935954078323,0.0,0.0,0.0,0.0,0.0,0.0443306218216,0.00918480488369,0.39768547199,0.256449185596,0.918288881965
 07/23  11:00:00,0.738949032416,0.821340204895,0.0,0.0,0.0,0.0,0.0,0.0443306218216,0.00918480488369,0.413557851125,0.256527754586,0.803669596406
 07/23  12:00:00,0.7194074938,0.732499556456,0.0,0.0,0.0,0.0,0.0,0.0443306218216,0.00918480488369,0.398337606996,0.252206460099,0.715126615186
 07/23  13:00:00,0.692824247278,0.677440967823,0.0,0.0,0.0,0.0,0.0,0.0443306218216,0.00918480488369,0.363033202508,0.260927618065,0.659467279985
 07/23  14:00:00,0.67824036412,0.625321695458,0.0,0.0,0.0,0.0,0.0,0.0443306218216,0.00918480488369,0.333756918092,0.275620019323,0.606335939078
 07/23  15:00:00,0.698408114914,0.629851740445,0.0,0.0,0.0,0.0,0.0,0.0443306218216,0.00918480488369,0.338603715702,0.290940972506,0.609810618475
 07/23  16:00:00,0.795718371094,0.696494105064,0.0,0.0,0.0,0.0,0.0,0.0471012869752,0.00975885536707,0.379378049552,0.3441321792,0.672788970246
 07/23  17:00:00,0.955982342799,0.827783056376,0.0,0.0,0.0,0.0,0.0,0.0554132755573,0.0114810068172,0.45567446099,0.418065599435,0.798985106064
 07/23  18:00:00,1.02373621027,0.956114799565,0.0,0.0,0.0,0.0,0.0,0.0886612436432,0.0183696069169,0.417464300526,0.453893059187,0.924848917409
 07/23  19:00:00,1.03741085983,0.982792411416,0.0,0.0,0.0,0.0,0.0,0.169010519341,0.0350170680846,0.349528380947,0.468506891454,0.950519872849
 07/23  20:00:00,1.18486680129,0.914046798757,0.0,0.0,0.0,0.0,0.0,0.304773029323,0.06314553892,0.316986698499,0.484613534545,0.880664773287
 07/23  21:00:00,1.32328575977,0.820595583395,0.0,0.0,0.0,0.0,0.0,0.440535539305,0.0912740097553,0.302828610822,0.473299599886,0.787992904823
 07/23  22:00:00,1.11468237111,0.676294747011,0.0,0.0,0.0,0.0,0.0,0.368498300341,0.0763486943369,0.244907227988,0.409580148441,0.648081306873
 07/23  23:00:00,0.841560381483,0.517595534949,0.0,0.0,0.0,0.0,0.0,0.254901084073,0.05281263592,0.162581133687,0.355917527803,0.493078580446
 07/23  24:00:00,0.574846838185,0.349702823612,0.0,0.0,0.0,0.0,0.0,0.13299183107,0.0275544175015,0.104554581517,0.294398008096,0.329423567867
 07/24  01:00:00,0.466964977196,0.272171330622,0.0,0.0,0.0,0.0,0.0,0.0803492756978,0.0166474611677,0.0835572224677,0.271063017863,0.253499477854
 07/24  02:00:00,0.418534769234,0.256137844358,0.0,0.0,0.0,0.0,0.0,0.0526426104036,0.0109069563338,0.0717169442605,0.267920258236,0.237682476839
 07/24  03:00:00,0.407273991253,0.264541702026,0.0,0.0,0.0,0.0,0.0,0.0526426104036,0.0109069563338,0.0642274778329,0.264148946683,0.246346116807
 07/24  04:00:00,0.406669085469,0.318305893049,0.0,0.0,0.0,0.0,0.0,0.0526426104036,0.0109069563338,0.0736008338661,0.254170684866,0.300797648497
 07/24  05:00:00,0.451336697659,0.552604891834,0.0,0.0,0.0,0.0,0.0,0.0554132755573,0.0114810068172,0.0854603589124,0.283634056373,0.533067098069
 07/24  06:00:00,0.572543007728,0.988415366502,0.0,0.0,0.0,0.0,0.0,0.0775785967864,0.0160734078338,0.135831742961,0.327711260147,0.965841367113
 07/24  07:00:00,0.741721171431,1.10855028412,0.0,0.0,0.0,0.0,0.0,0.127450542036,0.0264063108338,0.209298551845,0.348217766716,1.08456371848
 07/24  08:00:00,0.696713785012,1.07416413474,0.0,0.0,0.0,0.0,0.0,0.0969732115886,0.0200917669184,0.269902798408,0.294398008096,1.053884879
 07/24  09:00:00,0.660308595486,0.977290272603,0.0,0.0,0.0,0.0,0.0,0.0526426104036,0.0109069563338,0.330854517454,0.250556511294,0.960030986088
 07/24  10:00:00,0.672081855001,0.865811840616,0.0,0.0,0.0,0.0,0.0,0.0443306218216,0.00918480488369,0.3467692427,0.256449185596,0.848146644258
 07/24  11:00:00,0.686460272897,0.763700707441,0.0,0.0,0.0,0.0,0.0,0.0443306218216,0.00918480488369,0.361069091606,0.256527754586,0.746030098952
 07/24  12:00:00,0.671596987709,0.683153458063,0.0,0.0,0.0,0.0,0.0,0.0443306218216,0.00918480488369,0.350527100905,0.252206460099,0.665780516792
 07/24  13:00:00,0.649236214764,0.633021332912,0.0,0.0,0.0,0.0,0.0,0.0443306218216,0.00918480488369,0.319445169994,0.260927618065,0.615047645074
 07/24  14:00:00,0.639114791945,0.585346773317,0.0,0.0,0.0,0.0,0.0,0.0443306218216,0.00918480488369,0.294631345917,0.275620019323,0.566361016937
 07/24  15:00:00,0.661349142059,0.589004807186,0.0,0.0,0.0,0.0,0.0,0.0443306218216,0.00918480488369,0.301544742847,0.290940972506,0.568963685215
 07/24  16:00:00,0.759800451846,0.646954345069,0.0,0.0,0.0,0.0,0.0,0.0471012869752,0.00975885536707,0.343460130304,0.3441321792,0.62324921025
 07/24  17:00:00,0.920630412584,0.7689589021,0.0,0.0,0.0,0.0,0.0,0.0554132755573,0.0114810068172,0.420322530775,0.418065599435,0.740160951787
 07/24  18:00:00,0.989425894734,0.880138279057,0.0,0.0,0.0,0.0,0.0,0.0886612436432,0.0183696069169,0.383153984987,0.453893059187,0.848872396901
 07/24  19:00:00,1.00316610563,0.900261481686,0.0,0.0,0.0,0.0,0.0,0.169010519341,0.0350170680846,0.315283626754,0.468506891454,0.86798894312
 07/24  20:00:00,1.15001143096,0.840738856922,0.0,0.0,0.0,0.0,0.0,0.304773029323,0.06314553892,0.282131328171,0.484613534545,0.807356831451
 07/24  21:00:00,1.2876789023,0.763071503324,0.0,0.0,0.0,0.0,0.0,0.440535539305,0.0912740097553,0.267221753354,0.473299599886,0.730468824752
